method,task,regime,budget,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_causal_mechanism_recall,ci95_causal_mechanism_recall,mean_spurious_dependence_rate,ci95_spurious_dependence_rate,mean_tail_failure_rate,ci95_tail_failure_rate,mean_damage_rate,ci95_damage_rate,mean_selection_cost,ci95_selection_cost,mean_regret,ci95_regret,groups,episodes_per_cell
foundation_embedding_filter,contact_grasp_policy,intervention_gap,medium_budget,heldout_object,0.63333333,0.02411895,0.40986361,0.02931585,0.60157222,0.00164199,0.28381991,0.00260094,0.11023140,0.00238471,0.07179976,0.00231987,0.18268424,0.00092327,0.18122739,0.00511582,10,96
foundation_embedding_filter,contact_grasp_policy,intervention_gap,small_budget,clean_budget,0.65416667,0.03372700,0.44033871,0.03587746,0.60590102,0.00234734,0.27328361,0.00279269,0.10936482,0.00137822,0.06875051,0.00120271,0.18659184,0.00185431,0.17616861,0.00433154,10,96
foundation_embedding_filter,contact_grasp_policy,intervention_gap,small_budget,combined_stress,0.49270833,0.02042801,0.22978933,0.02289271,0.59318922,0.00164199,0.32307141,0.00237508,0.12233930,0.00186734,0.07817621,0.00182952,0.19129224,0.00092327,0.19979450,0.00356022,10,96
foundation_embedding_filter,contact_grasp_policy,intervention_gap,small_budget,heldout_mechanism,0.55625000,0.02134819,0.31041969,0.02288246,0.59652742,0.00318207,0.30587501,0.00201921,0.11599479,0.00108646,0.07569946,0.00105798,0.19084824,0.00093828,0.19203547,0.00283050,10,96
foundation_embedding_filter,contact_grasp_policy,intervention_gap,small_budget,heldout_object,0.64687500,0.02626098,0.41670934,0.02759628,0.59874182,0.00305638,0.28878161,0.00141868,0.11230769,0.00196307,0.07362730,0.00083981,0.18722704,0.00159571,0.18187896,0.00284362,10,96
foundation_embedding_filter,contact_grasp_policy,intervention_gap,tiny_budget,clean_budget,0.64270833,0.02998309,0.42185766,0.03134091,0.60174522,0.00158944,0.27759281,0.00138490,0.10895432,0.00148140,0.07098170,0.00158818,0.19383544,0.00160348,0.17980413,0.00312918,10,96
foundation_embedding_filter,contact_grasp_policy,intervention_gap,tiny_budget,combined_stress,0.46250000,0.02725623,0.18797151,0.02990527,0.58932182,0.00305638,0.32882841,0.00141868,0.12591272,0.00208958,0.08197519,0.00112671,0.19549904,0.00159571,0.20717917,0.00368608,10,96
foundation_embedding_filter,contact_grasp_policy,intervention_gap,tiny_budget,heldout_mechanism,0.53750000,0.03828087,0.28449919,0.04099325,0.59268172,0.00165512,0.30684821,0.00271987,0.11985547,0.00181922,0.07763492,0.00201741,0.19426704,0.00159069,0.19486023,0.00506063,10,96
foundation_embedding_filter,contact_grasp_policy,intervention_gap,tiny_budget,heldout_object,0.62916667,0.03405499,0.39885068,0.03711518,0.60132422,0.00161572,0.29046221,0.00274279,0.11263360,0.00114110,0.07181426,0.00172339,0.19511944,0.00159827,0.18072885,0.00507055,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,clean_budget,0.75208333,0.03317316,0.56724434,0.03546511,0.61592132,0.00157631,0.24722107,0.00137364,0.10016614,0.00114460,0.06458917,0.00195374,0.17516704,0.00186474,0.16397506,0.00477279,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,combined_stress,0.52708333,0.02776133,0.28834707,0.03022016,0.60238562,0.00321788,0.29630267,0.00140742,0.11615004,0.00202047,0.07565607,0.00116267,0.17779584,0.00134082,0.19581970,0.00386530,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,heldout_mechanism,0.63750000,0.02632264,0.41709623,0.02759923,0.60576722,0.00277939,0.28034407,0.00142994,0.11007191,0.00115849,0.07239863,0.00109153,0.17737664,0.00175073,0.18253661,0.00339738,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,large_budget,heldout_object,0.71666667,0.02851844,0.51907306,0.03155625,0.61383432,0.00160258,0.26226427,0.00261976,0.10363228,0.00114470,0.06649061,0.00173103,0.17709984,0.00185431,0.16848746,0.00424842,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,clean_budget,0.72395833,0.03900599,0.53410610,0.04106679,0.61288182,0.00158944,0.24909847,0.00138490,0.09958323,0.00147987,0.06661744,0.00155761,0.18059064,0.00160348,0.16801965,0.00543408,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,combined_stress,0.55416667,0.03774477,0.31248140,0.04115022,0.60185912,0.00320889,0.30033407,0.00141868,0.11702953,0.00181484,0.07585191,0.00144187,0.18305464,0.00175498,0.19311744,0.00524461,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,heldout_mechanism,0.64791667,0.03823245,0.42715501,0.04161958,0.60381832,0.00165512,0.28075507,0.00271987,0.10970063,0.00207793,0.07194145,0.00191961,0.18102224,0.00159069,0.18063728,0.00531913,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,medium_budget,heldout_object,0.68541667,0.02353581,0.48311577,0.02442314,0.61246082,0.00161572,0.26436907,0.00274279,0.10410376,0.00123361,0.06799369,0.00162465,0.18187464,0.00159827,0.17210290,0.00261570,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,small_budget,clean_budget,0.70416667,0.03308928,0.50878539,0.03434323,0.61177272,0.00280151,0.25073317,0.00239357,0.10031510,0.00090995,0.06828722,0.00082105,0.18691744,0.00088573,0.17260099,0.00357748,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,small_budget,combined_stress,0.55208333,0.03562369,0.31105053,0.03815414,0.60383982,0.00161572,0.30221597,0.00274279,0.11660395,0.00166911,0.07410114,0.00181139,0.18954624,0.00175925,0.19059536,0.00534534,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,small_budget,heldout_mechanism,0.61666667,0.02232388,0.39539193,0.02384703,0.60722142,0.00277939,0.28145497,0.00142994,0.11011753,0.00114928,0.07075736,0.00108796,0.18832664,0.00159319,0.18157117,0.00296261,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,small_budget,heldout_object,0.66875000,0.02978937,0.45939098,0.03271226,0.60688432,0.00160258,0.26697697,0.00139616,0.10462726,0.00178838,0.07026104,0.00192039,0.18724944,0.00090075,0.17632973,0.00485161,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,tiny_budget,clean_budget,0.67395833,0.02773629,0.47396204,0.02962592,0.61300902,0.00325415,0.25606237,0.00263887,0.10278666,0.00152004,0.06772519,0.00098983,0.19163944,0.00087823,0.17433715,0.00355904,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,tiny_budget,combined_stress,0.50208333,0.02752677,0.24945523,0.02965587,0.59696032,0.00160258,0.30659177,0.00139616,0.11819703,0.00219608,0.07799229,0.00158208,0.19523344,0.00090075,0.20014404,0.00365448,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,tiny_budget,heldout_mechanism,0.60000000,0.02985150,0.36790792,0.03336561,0.60176432,0.00162885,0.28825057,0.00201575,0.11241576,0.00236023,0.07414678,0.00200213,0.19242544,0.00091576,0.18622915,0.00507963,10,96
foundation_embedding_filter,contact_grasp_policy,material_shift,tiny_budget,heldout_object,0.67395833,0.04666150,0.46302211,0.04906169,0.60785532,0.00328672,0.26847697,0.00262610,0.10653961,0.00268143,0.06960783,0.00090551,0.19101944,0.00089324,0.17543213,0.00524564,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,large_budget,clean_budget,0.72604167,0.02435780,0.53553034,0.02514012,0.61434878,0.00164199,0.25463209,0.00276838,0.09967093,0.00159418,0.06590936,0.00192170,0.17555976,0.00092327,0.16789475,0.00354086,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,0.50000000,0.02337785,0.25506945,0.02502666,0.60357318,0.00302719,0.30728009,0.00202049,0.11739880,0.00196407,0.07553945,0.00079086,0.17976576,0.00094578,0.19798860,0.00253718,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,large_budget,heldout_mechanism,0.62187500,0.02790278,0.39879851,0.02995370,0.60684628,0.00170767,0.28642609,0.00148623,0.11072890,0.00107231,0.07189013,0.00198588,0.17848416,0.00181325,0.18200106,0.00444392,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,large_budget,heldout_object,0.68541667,0.02947678,0.47792136,0.03138969,0.60938618,0.00277093,0.26961169,0.00271229,0.10564970,0.00133746,0.06961257,0.00121961,0.17745016,0.00182852,0.17524306,0.00329036,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,medium_budget,clean_budget,0.70625000,0.04137420,0.51322518,0.04273541,0.61543928,0.00165512,0.25524709,0.00201799,0.10115005,0.00153095,0.06624663,0.00158098,0.18014176,0.00093077,0.16878855,0.00534020,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,0.53125000,0.03562369,0.28492634,0.03700402,0.60017318,0.00276269,0.30644729,0.00236116,0.11632646,0.00152350,0.07701522,0.00097416,0.18498336,0.00134456,0.19651479,0.00336166,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,medium_budget,heldout_mechanism,0.63125000,0.04677551,0.40700914,0.04941773,0.60622598,0.00314672,0.28797589,0.00268219,0.11119134,0.00224438,0.07148103,0.00112271,0.18128816,0.00134614,0.18122386,0.00548641,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,medium_budget,heldout_object,0.66666667,0.02152106,0.45730873,0.02287708,0.60934128,0.00168140,0.26925349,0.00146371,0.10721219,0.00138808,0.06926977,0.00182562,0.18058296,0.00173812,0.17620799,0.00336477,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,small_budget,clean_budget,0.71458333,0.03419072,0.51188666,0.03546543,0.61069018,0.00277939,0.26216599,0.00142994,0.10396137,0.00163887,0.06875165,0.00073278,0.18518896,0.00175073,0.17190504,0.00348718,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,0.46250000,0.02068710,0.20775005,0.02212827,0.60131528,0.00168140,0.31001159,0.00146371,0.12148760,0.00146584,0.07795154,0.00182562,0.18859456,0.00158579,0.20283867,0.00383294,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,small_budget,heldout_mechanism,0.59479167,0.04099747,0.36371463,0.04364751,0.60318768,0.00275866,0.28915759,0.00202323,0.11130360,0.00178741,0.07470428,0.00124356,0.18891376,0.00096080,0.18744730,0.00538922,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,small_budget,heldout_object,0.64166667,0.04040002,0.42751867,0.04390954,0.60992968,0.00303443,0.27594499,0.00145246,0.10686127,0.00181250,0.06962817,0.00139888,0.18787976,0.00093828,0.17871951,0.00538735,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,tiny_budget,clean_budget,0.67604167,0.03867209,0.47371433,0.04087517,0.61315358,0.00234938,0.26134339,0.00237869,0.10394876,0.00150973,0.06718024,0.00146658,0.19221296,0.00159571,0.17304173,0.00476372,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,0.49166667,0.03895252,0.23538243,0.04243288,0.59986498,0.00318207,0.31543919,0.00201921,0.11904565,0.00176084,0.07769412,0.00148484,0.19658376,0.00093828,0.20035040,0.00537427,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,tiny_budget,heldout_mechanism,0.53958333,0.02596834,0.30041167,0.02768115,0.60315978,0.00169453,0.29340319,0.00147497,0.11616278,0.00141884,0.07479400,0.00176481,0.19371376,0.00184559,0.19342652,0.00356632,10,96
foundation_embedding_filter,contact_grasp_policy,operator_bias_shift,tiny_budget,heldout_object,0.64375000,0.03467496,0.42336197,0.03660856,0.60512428,0.00165512,0.27729619,0.00276033,0.10956292,0.00187514,0.07137789,0.00164089,0.19155056,0.00159069,0.18034563,0.00390029,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,large_budget,clean_budget,0.72083333,0.02614609,0.52404380,0.02738701,0.60927732,0.00317318,0.26055485,0.00202049,0.10157032,0.00155040,0.06678613,0.00088276,0.17770704,0.00094578,0.16871310,0.00289738,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,0.54791667,0.02400346,0.30116445,0.02597179,0.59763652,0.00300570,0.30885945,0.00268219,0.11864580,0.00211211,0.07564864,0.00103758,0.17901744,0.00134614,0.19261446,0.00316424,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,large_budget,heldout_mechanism,0.62083333,0.04175307,0.39428641,0.04394805,0.60224522,0.00274690,0.28915025,0.00255226,0.11265055,0.00159152,0.07130366,0.00136284,0.17929944,0.00179813,0.18149349,0.00526781,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,large_budget,heldout_object,0.69166667,0.03803812,0.48153686,0.04035498,0.60511062,0.00320166,0.27261485,0.00268968,0.10594840,0.00194637,0.06978889,0.00130293,0.17765104,0.00096080,0.17399515,0.00504569,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,medium_budget,clean_budget,0.72083333,0.03115726,0.52046788,0.03316676,0.60584232,0.00235574,0.25969205,0.00236116,0.10301514,0.00164043,0.06815449,0.00149797,0.18130384,0.00173396,0.17011486,0.00374534,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,0.50312500,0.04735121,0.24872815,0.05008102,0.59391312,0.00173394,0.31375245,0.00150875,0.11908708,0.00183304,0.07770184,0.00187485,0.18565104,0.00097581,0.19939556,0.00592899,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,medium_budget,heldout_mechanism,0.60104167,0.02790278,0.36838721,0.02870242,0.59850012,0.00176021,0.29282405,0.00254633,0.11308350,0.00192025,0.07367241,0.00175211,0.18271904,0.00099082,0.18620509,0.00344179,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,medium_budget,heldout_object,0.66458333,0.03954256,0.44877618,0.04195715,0.60334162,0.00172080,0.27678185,0.00149749,0.10774805,0.00180148,0.07030738,0.00160366,0.18300024,0.00157868,0.17701640,0.00438405,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,small_budget,clean_budget,0.68854167,0.02366338,0.48463834,0.02581670,0.60871412,0.00168140,0.26353835,0.00146371,0.10488005,0.00211724,0.06762946,0.00169529,0.18510304,0.00094578,0.17204446,0.00367522,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,0.46250000,0.03876181,0.20157669,0.04200147,0.59567262,0.00172080,0.31664535,0.00202469,0.12293136,0.00097628,0.07839362,0.00195626,0.19041544,0.00180819,0.20365202,0.00555521,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,small_budget,heldout_mechanism,0.59166667,0.02963349,0.35521164,0.03255993,0.59888062,0.00174707,0.29573555,0.00255226,0.11360219,0.00197297,0.07441529,0.00189976,0.18989704,0.00098332,0.18658351,0.00510910,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,small_budget,heldout_object,0.66770833,0.02626098,0.44945664,0.02742545,0.60454742,0.00235723,0.27920015,0.00235780,0.10994540,0.00195129,0.06978790,0.00107841,0.18664784,0.00158102,0.17552933,0.00255808,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,tiny_budget,clean_budget,0.65937500,0.02397450,0.44588685,0.02553727,0.60519042,0.00318207,0.26838935,0.00236802,0.10698339,0.00124208,0.07070118,0.00116720,0.19270784,0.00174230,0.17840641,0.00332882,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,tiny_budget,combined_stress,0.48437500,0.02550949,0.22193323,0.02819079,0.59383802,0.00301282,0.31814175,0.00268968,0.12354078,0.00238156,0.07816017,0.00082749,0.19498344,0.00134533,0.20078530,0.00280469,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,tiny_budget,heldout_mechanism,0.58645833,0.03207287,0.34629864,0.03378831,0.59986912,0.00173394,0.29845115,0.00267474,0.11588323,0.00104234,0.07400358,0.00159942,0.19527784,0.00172161,0.18702453,0.00416925,10,96
foundation_embedding_filter,contact_grasp_policy,rare_contact_mechanism,tiny_budget,heldout_object,0.63229167,0.03575994,0.40650185,0.03732131,0.60075842,0.00316433,0.28142255,0.00273629,0.11038395,0.00178418,0.07267331,0.00088060,0.19410104,0.00095329,0.18224421,0.00400449,10,96
foundation_embedding_filter,deformable_pull_policy,color_mechanism_confound,large_budget,clean_budget,0.69895833,0.03594081,0.51133241,0.03881392,0.62496840,0.00313796,0.24212836,0.00202621,0.10608133,0.00231430,0.06625954,0.00129263,0.17365520,0.00097581,0.17150192,0.00481345,10,96
foundation_embedding_filter,deformable_pull_policy,color_mechanism_confound,large_budget,combined_stress,0.49583333,0.03266667,0.25839015,0.03274593,0.61497540,0.00236577,0.29184536,0.00154253,0.12185672,0.00076762,0.07415362,0.00096742,0.17990920,0.00099833,0.19712343,0.00270347,10,96
foundation_embedding_filter,deformable_pull_policy,color_mechanism_confound,large_budget,heldout_mechanism,0.58645833,0.03765262,0.36592542,0.04118862,0.61669590,0.00309462,0.27566356,0.00233566,0.11541467,0.00181593,0.07187817,0.00157156,0.17774040,0.00156534,0.18706440,0.00539804,10,96
foundation_embedding_filter,deformable_pull_policy,color_mechanism_confound,large_budget,heldout_object,0.66875000,0.03218100,0.46963227,0.03500962,0.62326360,0.00176021,0.25749916,0.00265990,0.10882167,0.00090359,0.06744758,0.00209600,0.17740720,0.00099082,0.17361722,0.00461441,10,96
foundation_embedding_filter,deformable_pull_policy,color_mechanism_confound,medium_budget,clean_budget,0.69375000,0.03629346,0.50370226,0.03885730,0.62623810,0.00174707,0.24649876,0.00266731,0.10656765,0.00148141,0.06564434,0.00189182,0.17994040,0.00157411,0.16987548,0.00482781,10,96
foundation_embedding_filter,deformable_pull_policy,color_mechanism_confound,medium_budget,combined_stress,0.50937500,0.02536382,0.26710300,0.02907198,0.61175460,0.00178648,0.29596856,0.00253459,0.12320716,0.00209517,0.07548471,0.00218345,0.18202760,0.00135081,0.19726333,0.00479642,10,96
foundation_embedding_filter,deformable_pull_policy,color_mechanism_confound,medium_budget,heldout_mechanism,0.59583333,0.02916083,0.37533407,0.03110013,0.61765550,0.00295702,0.27736696,0.00233270,0.11598534,0.00201291,0.07078033,0.00089587,0.18144720,0.00102085,0.18436441,0.00326429,10,96
foundation_embedding_filter,deformable_pull_policy,color_mechanism_confound,medium_budget,heldout_object,0.65729167,0.04133500,0.45051705,0.04413888,0.61919580,0.00236577,0.26089636,0.00254044,0.11201131,0.00220809,0.06964236,0.00152871,0.17904160,0.00134979,0.17726418,0.00564341,10,96
